"S1","S2"
97,66
71,84
84,80
85,80
73,83
69,78
81,87
88,79
73,91
87,90
87,79
87,79
78,82
93,86
82,81
73,87
78,93
75,84
61,85
64,81
84,84
83,78
82,89
73,82
65,80
90,86
96,77
70,62
79,66
79,82
76,70
69,66
91,81
74,74
73,67
80,82
76,89
87,71
73,92
72,91
86,80
77,111
104,76
70,75
75,67
69,89
87,69
68,69
58,95
95,84
75,74
70,85
70,91
98,90
76,63
93,68
79,70
82,73
80,85
79,75
92,77
79,83
92,79
83,84
85,76
75,68
74,89
66,76
85,87
71,74
71,87
92,86
84,75
82,80
85,81
72,89
73,68
79,71
79,83
77,83
59,82
84,80
68,85
67,80
74,71
68,90
83,79
79,82
91,72
81,67
82,71
83,79
79,83
81,70
90,74
81,73
86,81
79,76
88,77
73,68
84,82
88,70
81,99
65,82
73,95
94,81
86,77
84,76
84,91
73,79
65,85
77,93
90,90
71,75
70,85
73,89
74,100
100,87
96,90
84,77
88,81
83,89
64,81
70,63
66,68
95,68
99,85
71,101
85,65
67,86
86,84
77,91
81,80
80,73
77,83
98,93
77,95
82,95
90,70
79,94
64,84
72,73
78,66
75,80
74,79
78,87
87,82
80,82
96,86
75,76
83,81
70,70
86,72
76,76
73,62
81,92
59,83
55,72
74,85
84,84
88,76
83,68
77,77
77,77
81,78
88,80
95,72
93,78
83,89
83,78
79,98
78,91
98,82
76,73
76,87
68,96
67,70
72,83
104,88
93,74
80,65
71,90
87,83
85,81
81,76
68,75
71,71
81,87
79,90
70,86
78,50
89,78
88,68
71,72
91,85
91,86
70,74
71,87
103,69
87,78
82,72
84,79
92,86
64,96
87,68
70,74
83,80
80,87
63,85
79,69
73,93
77,94
71,78
69,77
89,81
88,89
81,79
71,108
79,79
95,82
84,83
64,64
84,69
72,83
90,61
75,91
84,88
72,95
72,69
84,78
96,92
75,73
75,74
95,73
86,82
62,81
69,70
75,85
98,83
87,74
74,92
93,82
78,90
76,87
77,72
86,79
83,95
72,89
82,87
74,93
84,83
84,81
87,74
89,89
90,85
76,84
81,73
72,90
92,89
92,84
85,66
88,77
98,80
83,85
90,87
74,81
87,74
71,87
76,77
81,62
81,71
83,70
71,75
82,100
80,82
75,87
85,83
72,81
74,77
79,83
89,62
96,72
67,87
72,95
90,91
80,92
93,75
84,78
84,77
63,83
69,88
84,75
77,80
86,81
79,80
95,93
85,81
87,74
71,81
88,99
86,83
86,79
80,98
71,87
69,79
63,86
71,66
75,70
82,92
74,83
90,71
89,77
71,86
80,84
87,72
86,85
91,88
76,73
93,83
75,98
70,80
62,66
86,95
73,67
90,71
74,108
68,70
66,91
78,61
91,78
83,75
71,85
75,96
75,70
69,84
88,78
69,78
75,81
82,93
88,96
87,72
79,80
75,85
75,85
75,76
76,77
89,83
83,72
92,68
84,76
85,55
77,85
86,61
93,86
81,88
79,85
74,73
84,65
81,82
89,56
86,88
84,68
97,80
78,78
80,86
73,96
89,86
78,82
74,78
81,77
97,76
88,79
82,82
79,70
82,81
95,95
75,84
73,77
85,65
70,84
86,97
77,89
83,89
69,86
82,69
84,73
76,100
77,92
84,80
86,84
76,77
88,72
75,78
87,88
77,67
71,72
87,92
81,66
72,75
85,73
94,89
89,76
81,80
89,85
67,77
86,88
87,87
77,68
72,76
87,84
82,89
72,85
94,62
81,75
92,77
83,66
97,85
82,88
73,78
88,64
77,78
74,73
64,71
89,83
74,66
87,99
91,78
85,72
78,81
82,80
80,71
86,73
69,74
85,89
69,76
79,78
89,81
80,69
76,72
85,73
73,65
92,87
96,81
72,90
83,80
70,79
71,62
88,82
77,82
90,86
70,73
79,86
83,88
92,82
78,84
81,89
80,83
75,96
73,90
83,95
99,91
76,69
72,89
76,89
92,83
83,80
81,67
90,64
77,88
66,67
95,86
77,82
90,98
87,69
88,87
74,78
86,82
80,70
89,86
89,86
77,93
84,100
82,84
82,80
90,87
73,83
66,77
84,97
85,81
79,78
79,68
76,74
69,72
74,83
97,79
77,79
73,83
69,81
71,69
89,86
78,95
80,92
80,92
76,79
82,62
83,80
74,77
79,79
90,62
87,88
76,70
78,86
85,75
65,86
80,91
86,80
89,89
71,71
67,84
78,81
74,75
98,68
90,88
79,81
74,71
71,66
107,83
69,82
69,74
79,90
69,80
80,65
73,75
80,74
87,68
76,75
65,82
88,84
68,92
71,76
92,62
75,72
87,75
76,83
87,78
96,71
86,88
84,87
88,85
89,75
89,84
89,74
89,70
85,77
70,86
94,79
78,79
80,84
87,79
74,77
69,76
80,77
66,85
82,86
73,83
94,85
75,77
79,87
81,70
76,92
89,91
85,68
91,81
82,76
72,74
79,88
84,75
95,72
91,71
74,81
73,74
101,88
84,102
74,84
79,93
67,96
92,74
78,77
72,75
89,88
85,75
86,88
81,88
89,74
84,68
63,71
82,87
82,81
80,78
90,79
82,93
83,76
85,88
78,91
79,83
82,71
85,84
82,76
77,78
82,84
70,78
78,89
95,88
84,76
71,79
93,76
76,82
79,85
80,73
83,98
81,89
89,80
83,79
94,75
86,69
91,63
63,77
66,88
99,95
78,82
77,94
67,90
74,77
98,83
64,74
60,84
74,87
74,84
66,80
70,82
81,99
84,89
81,67
83,79
78,97
84,86
80,60
76,89
70,89
95,77
91,83
70,82
66,84
75,86
61,81
91,75
67,93
76,83
84,83
68,60
69,76
92,83
86,91
80,72
57,70
87,75
83,106
69,92
68,81
79,70
82,76
77,101
74,95
83,86
82,76
77,75
84,81
81,76
92,78
60,85
83,92
73,86
74,79
76,86
77,75
74,89
74,70
64,80
88,87
94,85
81,69
84,100
67,88
73,72
84,73
90,70
76,87
77,88
83,74
78,80
85,78
86,90
71,92
90,67
66,69
92,73
74,89
75,64
91,82
81,83
84,92
76,83
68,90
68,86
73,78
66,92
75,72
98,90
91,74
66,80
72,71
81,81
94,83
74,81
76,89
75,83
74,71
89,95
91,78
83,77
75,91
81,92
83,72
104,82
87,105
92,75
93,87
72,74
79,90
85,82
77,70
81,70
86,81
85,84
83,86
80,76
59,79
74,79
99,72
93,78
74,80
75,72
70,73
74,82
82,74
83,91
88,91
90,78
76,79
86,63
76,84
77,79
71,91
76,76
74,81
67,78
97,66
94,76
83,85
73,73
80,71
89,86
87,60
92,77
78,77
93,70
82,95
74,81
86,78
95,67
88,73
84,88
69,74
83,87
75,92
77,78
57,68
74,70
83,78
74,90
76,99
82,84
79,88
81,71
91,73
77,84
82,96
62,71
77,70
73,81
87,89
75,98
78,85
68,81
82,69
70,98
71,71
87,91
87,88
96,77
84,92
79,81
76,70
78,83
58,61
80,78
71,80
80,79
77,77
86,65
79,76
84,85
83,71
81,93
69,63
92,80
76,80
99,87
73,75
68,81
97,94
97,80
77,86
68,70
82,96
78,85
80,80
96,91
70,88
89,74
68,76
70,87
85,81
97,77
72,78
88,81
94,81
86,84
84,71
77,85
72,84
77,90
72,91
79,74
81,84
84,78
70,83
82,70
72,85
77,89
80,87
76,84
93,81
87,68
74,80
82,74
72,86
99,82
87,76
88,74
88,70
72,82
71,92
92,96
82,77
88,83
70,81
70,79
71,77
106,83
87,76
69,73
93,87
72,85
82,85
86,74
79,89
65,81
80,72
88,78
78,78
82,81
90,85
83,87
99,91
66,73
70,91
85,77
76,81
70,73
74,96
81,91
86,84
86,75
73,80
68,86
85,88
81,73
100,79
74,80
91,77
73,63
83,78
63,73
77,83
79,66
77,79
79,71
91,76
87,77
87,83
74,64
77,80
98,84
71,89
84,89
82,62
73,84
85,70
77,73
85,71
77,70
84,86
95,75
78,73
85,72
87,84
85,78
73,86
84,72
85,67
71,81
77,66
71,84
77,76
95,82
97,76
87,68
100,81
82,88
95,88
88,101
76,77
74,75
89,87
74,86
81,76
69,79
105,85
88,64
70,79
92,90
75,71
74,79
80,71
91,65
90,85
83,84
80,69
74,78
76,66
64,76
75,75
90,84
86,79
95,102
77,76
84,82
83,80
83,78
93,88
63,86
91,68
85,68
72,90
79,74
85,67
96,77
90,78
66,76
84,94
66,72
71,82
78,82
65,61
90,74
87,71
76,67
85,80
80,78
94,79
103,74
99,81
87,85
86,84
84,83
87,71
77,74
85,81
79,75
78,91
71,80
93,79
99,73
94,77
74,82
54,75
73,76
83,94
73,79
82,76
88,79
82,76
80,72
76,71
80,107
86,81
87,92
95,70
74,69
91,81
93,86
78,76
78,73
77,85
84,88
104,79
79,69
76,76
71,61
69,85
66,77
70,83
82,89
77,81
76,66
75,96
81,77
89,79
73,61
82,75
90,76
83,80
67,84
89,81
78,79
70,78
98,83
90,82
80,82
84,102
74,70
91,94
88,88
91,72
93,61
88,76
92,77
93,99
90,77
102,73
101,77
84,82
69,90
70,79
85,70
88,86
85,81
79,83
84,68
86,80
78,80
83,70
86,86
76,71
98,76
84,92
65,80
67,79
69,75
92,88
88,85
70,61
91,83
91,79
80,88
87,89
81,91
78,88
72,64
66,89
86,82
73,77
81,82
73,83
79,70
81,85
79,71
92,87
85,78
85,84
87,67
76,78
70,87
67,75
67,72
79,73
68,78
66,85
76,73
83,77
94,85
89,79
102,73
65,85
88,72
80,78
72,93
85,89
73,78
69,65
76,94
73,82
97,98
68,87
95,77
68,98
88,72
73,83
76,82
92,72
78,72
72,78
72,78
78,88
98,93
72,79
86,71
69,97
77,82
79,70
75,85
68,76
73,78
82,70
84,87
81,76
79,69
81,103
73,62
80,80
86,86
84,77
74,83
78,77
92,86
92,84
90,75
78,78
82,63
80,88
85,63
65,79
96,95
73,69
75,76
73,74
79,83
70,90
85,67
83,98
94,77
83,90
77,78
78,86
77,83
72,74
89,77
78,80
80,67
75,70
81,78
81,74
84,62
70,81
63,93
68,70
69,67
74,84
85,77
80,70
73,70
84,89
62,76
77,74
87,89
89,88
93,79
89,82
78,80
93,71
56,67
71,90
85,84
78,77
82,77
77,80
106,89
71,86
73,89
82,84
81,96
100,87
77,71
62,62
68,67
86,82
81,82
87,71
93,62
86,73
76,83
81,81
71,73
79,103
90,82
80,68
83,84
82,80
84,74
96,89
71,86
87,86
83,77
85,86
99,66
84,90
71,87
76,87
79,80
74,81
89,83
71,68
82,67
83,75
82,71
77,66
79,93
72,86
78,82
77,67
92,86
73,62
78,86
69,87
90,53
80,72
93,83
79,83
73,87
78,63
79,82
86,83
73,77
88,78
72,89
91,97
63,69
85,71
88,85
75,90
66,76
77,80
67,87
68,79
82,96
80,81
84,74
76,73
75,72
74,86
72,82
79,77
59,68
69,75
84,73
81,68
86,80
87,86
79,69
85,87
97,80
72,98
99,77
90,83
73,70
85,89
85,85
62,71
80,94
64,81
76,79
72,72
75,67
83,80
84,89
98,79
87,88
89,72
78,80
98,79
81,91
79,87
76,83
76,84
75,81
62,90
86,89
74,66
72,76
72,71
81,80
70,74
74,96
73,87
66,85
96,63
83,80
93,83
69,69
66,79
78,74
80,72
82,74
82,86
76,77
79,83
68,94
85,82
81,91
74,75
71,83
95,91
78,67
85,84
80,89
83,75
72,79
77,80
66,86
83,84
74,81
64,97
83,87
81,74
92,73
89,73
91,84
69,73
87,89
88,61
81,75
72,70
88,73
82,75
90,76
94,88
83,78
69,86
89,88
88,88
67,86
82,78
85,88
70,87
86,94
73,84
90,72
62,74
80,84
87,88
67,82
69,90
74,69
84,78
80,79
66,71
83,91
80,77
83,75
85,74
82,82
75,91
68,81
72,65
78,82
63,89
64,78
63,65
81,72
100,90
77,99
89,76
83,72
72,75
70,81
88,100
78,79
69,49
76,80
78,82
73,75
70,92
75,69
90,78
94,95
73,88
86,74
74,69
77,80
97,73
70,82
86,83
97,74
82,70
83,70
93,76
94,79
83,73
87,87
75,90
72,75
92,79
92,80
75,81
86,85
87,90
79,73
71,85
72,76
102,63
101,78
87,67
73,84
74,85
73,67
78,78
71,86
81,86
95,80
73,86
86,72
70,73
97,85
83,81
82,77
89,82
86,82
77,84
83,82
74,71
93,88
81,71
70,71
92,83
93,73
78,75
78,77
86,79
99,83
80,75
82,78
79,82
93,84
84,76
74,84
69,80
74,80
75,70
72,76
81,69
89,83
84,81
88,79
86,82
90,70
87,79
68,81
62,94
90,75
90,68
78,87
88,86
83,68
76,85
79,78
69,95
83,81
78,72
72,88
77,83
83,60
85,83
72,63
75,62
67,74
73,76
81,93
78,58
69,80
81,80
73,72
93,84
80,95
81,91
79,81
78,86
89,75
85,73
78,58
75,76
68,78
84,84
68,91
82,87
93,71
70,95
75,81
84,80
82,84
79,85
93,58
86,87
91,74
59,68
96,82
76,91
90,66
76,82
76,76
77,69
94,76
88,88
73,85
64,68
73,67
83,74
86,71
65,65
82,78
68,73
76,74
90,79
86,81
71,84
82,92
85,64
77,95
76,89
85,69
79,76
69,87
65,79
75,96
86,74
64,58
87,67
67,92
87,89
78,84
71,85
71,70
87,73
91,81
89,80
85,69
68,78
92,68
86,99
79,83
72,72
82,76
89,72
76,78
82,88
77,89
96,69
98,79
78,81
83,76
80,82
92,74
77,87
89,87
73,78
78,83
75,91
89,77
85,89
99,88
79,86
80,74
69,79
102,92
88,81
67,75
75,99
82,81
74,84
81,81
79,84
94,80
98,76
77,83
81,75
79,81
93,58
79,66
64,76
82,89
75,75
77,85
91,83
77,102
75,69
77,92
82,77
91,83
82,82
74,82
62,76
75,80
76,75
70,80
90,87
80,81
76,80
70,78
62,77
74,85
83,83
70,74
86,65
86,81
80,86
88,69
68,78
72,75
91,80
69,96
86,73
87,81
81,79
68,81
66,102
77,95
84,94
96,91
70,77
84,93
81,74
80,93
83,81
79,77
91,66
84,67
59,66
77,97
84,87
75,74
87,88
79,72
90,102
78,73
78,79
65,96
96,80
83,70
74,76
84,82
79,79
85,69
84,79
99,80
78,77
78,90
90,80
76,91
72,93
98,66
92,96
67,97
98,80
69,84
92,76
69,74
83,72
82,88
75,80
73,80
85,74
86,79
100,69
87,86
89,72
98,84
70,88
78,86
67,77
89,86
87,101
82,85
83,81
75,80
93,74
79,73
84,69
80,71
72,87
93,85
76,90
75,72
79,87
82,76
79,70
88,68
88,86
94,94
95,92
82,67
68,76
86,78
69,88
73,77
66,72
68,67
94,86
71,87
67,83
87,84
72,86
96,75
83,66
81,96
84,81
80,86
80,86
86,82
79,70
68,91
82,94
79,77
77,71
69,75
89,73
71,91
69,79
86,83
86,83
76,90
82,72
67,80
69,80
86,82
60,66
68,75
80,82
96,80
83,75
83,91
75,87
87,85
62,94
71,87
78,76
69,75
81,77
75,81
90,81
87,101
77,96
88,67
78,90
77,78
81,67
87,72
84,82
83,79
75,60
67,100
79,70
80,65
82,96
84,82
72,70
76,95
72,70
89,82
84,73
81,81
92,84
71,72
91,82
70,74
86,99
81,88
84,83
86,51
74,79
71,91
84,71
76,76
78,92
78,92
75,78
89,77
107,71
86,73
73,80
96,79
81,87
71,70
93,93
96,85
70,68
84,76
59,81
79,76
64,79
94,74
77,80
70,69
72,82
87,81
76,93
69,79
70,84
96,65
80,81
75,97
87,87
81,84
84,76
73,65
75,71
81,97
73,80
71,88
69,72
66,77
68,80
79,70
91,82
80,82
79,84
79,85
71,86
90,76
88,79
76,87
77,82
83,77
82,90
99,72
96,69
71,88
74,82
90,80
74,72
83,79
82,88
81,95
83,84
78,76
84,79
78,86
94,73
86,77
85,71
100,88
89,72
76,72
88,71
94,73
84,71
67,85
85,78
89,83
78,79
86,88
84,82
87,65
78,83
86,92
91,88
78,69
91,60
94,79
84,92
76,80
68,86
68,74
80,79
78,92
90,89
99,88
89,82
79,90
84,79
66,95
88,94
92,89
87,89
76,80
74,81
93,82
78,84
71,75
86,79
72,92
69,70
74,86
92,78
91,74
78,76
91,82
77,82
88,105
91,92
70,93
90,87
97,86
81,86
73,69
98,79
97,86
82,69
85,73
73,81
91,82
84,87
67,87
89,67
82,83
88,88
95,86
79,72
98,91
89,77
71,94
72,94
59,75
83,75
87,65
86,87
82,66
77,74
98,65
88,77
90,79
84,77
73,74
76,95
79,93
86,88
76,77
74,79
73,78
95,90
87,70
80,85
79,67
78,80
60,74
88,68
92,76
86,65
93,85
83,81
77,70
79,87
92,91
86,81
86,83
81,86
84,89
79,75
97,77
82,70
78,65
74,88
80,83
75,69
94,80
65,74
74,103
87,84
70,79
96,62
86,80
86,80
73,87
63,80
91,81
82,77
74,81
84,84
80,82
74,76
74,69
84,79
80,64
79,69
82,70
77,103
76,72
84,99
94,99
74,81
85,79
72,82
82,54
78,98
59,67
77,73
75,87
81,78
85,108
60,71
85,66
93,79
75,80
82,92
84,82
80,79
79,78
67,78
69,76
63,80
87,96
86,95
70,76
82,69
82,96
80,69
75,92
75,70
79,69
77,85
81,80
79,79
86,80
62,77
81,79
67,80
77,80
81,94
89,95
83,88
76,84
57,80
76,78
90,74
94,86
78,80
79,82
83,67
85,79
80,83
86,66
67,76
78,88
61,79
80,82
78,76
92,67
86,93
78,82
87,88
85,85
83,97
85,92
75,84
76,71
90,66
81,75
78,76
89,77
72,73
73,82
80,68
81,88
81,88
88,77
80,76
79,84
74,74
71,77
75,70
81,89
88,75
78,76
82,72
82,72
84,70
81,72
82,93
82,69
78,89
74,88
86,70
74,88
72,82
84,93
82,66
66,62
74,77
83,81
77,82
73,65
95,91
88,82
77,84
81,68
88,78
101,83
92,75
69,82
71,78
69,65
77,73
88,75
70,64
92,76
89,66
82,77
80,68
83,81
88,72
75,88
90,71
72,72
68,70
85,73
71,76
82,72
89,90
70,92
88,89
65,87
87,68
87,83
89,89
84,84
77,85
70,87
84,61
90,67
78,80
82,68
86,75
94,77
89,91
79,91
66,83
87,87
63,96
82,84
74,93
79,73
100,83
93,83
80,82
91,86
87,74
80,88
94,75
79,86
80,94
87,81
74,81
84,70
78,82
75,77
88,86
63,68
81,81
97,84
86,84
70,74
82,69
87,71
78,71
85,67
71,76
79,74
100,82
81,70
79,79
65,82
87,82
94,97
71,74
71,69
75,85
75,70
78,59
74,84
68,87
76,75
73,79
94,72
85,90
75,77
86,93
75,92
67,88
80,84
79,80
78,85
79,81
85,75
79,85
81,89
87,83
82,71
95,86
91,87
76,78
91,81
84,70
67,69
80,81
63,63
87,76
79,87
72,89
67,84
78,78
87,85
86,86
88,101
89,88
66,88
83,75
85,73
85,70
73,87
70,68
64,94
70,70
81,82
73,68
89,70
75,72
78,74
81,75
94,92
71,67
90,74
86,92
66,71
81,78
85,80
87,91
89,72
85,70
81,79
77,88
89,71
74,82
81,70
81,74
93,75
76,77
81,88
78,84
90,71
80,67
101,86
78,81
103,83
99,81
89,104
76,93
76,82
68,71
72,85
80,84
68,83
81,68
100,70
66,78
79,74
80,70
90,62
90,74
94,85
77,67
77,70
77,70
74,76
83,79
86,107
75,73
69,82
82,74
78,71
86,77
71,64
76,86
74,79
91,77
77,80
91,86
83,76
75,87
71,84
86,75
94,85
73,97
68,78
78,86
82,90
95,74
95,76
93,87
64,79
74,79
68,95
72,89
104,93
71,94
88,61
84,95
79,92
74,92
78,72
75,84
77,85
89,82
78,83
83,84
79,61
75,70
87,76
70,88
70,80
71,82
79,73
94,78
80,74
75,82
77,65
73,76
68,77
78,73
74,79
102,73
72,75
84,60
76,82
86,96
78,73
70,85
66,90
90,64
81,90
93,79
73,92
84,84
74,89
78,89
80,76
91,70
82,85
84,74
79,78
63,86
78,77
90,74
93,80
78,80
92,79
58,95
51,95
64,78
69,81
108,80
79,69
95,66
88,80
74,74
86,91
87,68
88,75
66,83
71,64
90,66
72,90
76,64
77,82
93,85
90,85
80,83
77,82
89,75
95,96
82,76
80,99
90,75
84,69
73,79
85,83
77,100
94,88
94,75
76,77
84,75
81,80
98,89
75,68
82,81
95,75
86,83
61,86
82,82
75,83
89,77
79,75
83,97
82,93
76,69
68,90
78,80
82,71
76,81
65,83
89,74
80,68
93,78
81,68
78,76
76,69
73,72
77,77
66,82
91,73
59,75
73,90
72,98
84,78
84,83
84,67
83,69
77,87
88,97
72,72
81,85
88,73
72,71
77,89
90,89
77,84
75,92
73,70
91,89
85,89
87,78
81,83
83,81
93,67
76,89
77,102
86,81
74,88
75,72
66,95
82,82
91,77
95,60
75,78
81,84
72,86
82,82
70,81
73,70
74,88
89,82
87,80
83,95
83,95
74,88
75,63
80,86
72,81
76,76
97,77
78,79
86,94
84,85
75,88
97,74
85,77
68,79
85,70
87,97
83,66
87,89
93,99
86,62
85,85
82,69
60,84
67,83
94,86
73,83
80,83
68,94
91,87
79,79
65,68
78,78
70,87
81,84
76,96
80,75
76,87
80,89
87,84
74,79
79,83
86,74
76,72
75,84
74,65
77,74
77,64
76,78
69,94
78,93
79,98
84,89
89,75
95,83
92,70
81,81
75,91
86,88
81,88
74,72
81,77
68,90
98,79
85,88
78,81
90,78
78,82
63,72
93,68
80,69
82,74
85,95
67,77
90,71
75,73
72,84
78,103
78,72
79,85
83,85
90,81
92,83
85,72
85,84
74,88
79,80
89,84
90,78
95,76
77,79
93,87
87,75
76,81
80,86
68,72
96,94
67,87
73,80
76,76
84,73
79,75
92,82
71,77
71,89
76,80
75,85
92,81
96,87
76,84
79,73
84,66
67,93
70,65
75,75
82,84
83,80
89,89
81,69
77,80
82,74
77,79
73,77
84,66
76,67
99,94
112,97
100,93
71,83
65,82
88,89
83,80
109,69
59,87
81,92
89,65
84,68
71,70
88,84
78,84
76,90
76,90
71,92
73,70
88,82
82,85
81,88
86,88
71,85
70,81
91,72
84,81
76,74
79,61
80,103
85,79
89,103
82,85
75,84
89,79
75,89
79,89
78,79
97,94
82,80
85,108
87,77
86,62
63,85
75,78
89,85
90,79
85,86
97,67
72,84
84,73
75,80
64,72
95,61
72,84
76,73
68,71
94,71
85,73
89,80
79,79
84,68
77,78
84,95
91,78
75,67
83,91
78,74
97,84
76,77
83,83
74,91
83,78
74,83
86,92
68,91
92,80
70,78
80,99
76,75
89,80
81,81
76,77
90,76
70,92
89,71
95,74
85,82
81,85
88,76
89,71
73,73
76,78
63,87
90,73
91,77
96,88
87,77
66,81
72,74
61,119
77,75
82,76
82,87
82,61
78,76
87,83
88,87
72,72
68,74
86,78
88,99
81,74
77,87
75,67
83,81
85,75
84,85
79,75
85,75
92,68
90,78
74,85
78,67
74,92
99,100
65,70
84,89
69,86
92,93
90,90
66,76
72,100
70,87
74,87
80,102
80,81
81,83
85,94
85,94
69,88
81,85
104,85
89,86
81,85
73,84
75,65
88,76
101,75
74,90
93,72
77,73
78,78
78,84
85,81
97,75
75,81
84,76
76,75
80,84
86,92
71,90
88,76
112,82
79,72
87,78
77,86
79,95
78,91
83,92
83,97
79,77
74,64
77,73
90,90
70,90
101,84
93,86
78,74
82,74
74,79
73,62
84,92
91,94
90,75
91,97
86,80
75,90
65,83
79,82
77,75
83,97
75,94
79,90
85,65
93,90
74,62
72,78
65,83
77,81
70,85
76,84
84,85
66,84
72,84
69,73
66,73
85,85
84,83
83,84
81,83
94,69
74,66
72,83
91,84
63,90
78,73
71,83
80,88
75,84
95,82
79,73
84,82
87,87
77,63
87,82
86,78
82,68
84,101
80,76
84,91
89,91
82,73
77,96
77,94
79,80
77,80
79,96
74,89
84,79
74,81
92,83
80,65
70,67
88,90
82,83
76,67
77,71
71,84
89,77
71,69
79,80
93,84
90,72
97,89
76,89
83,58
76,75
72,71
80,78
80,68
66,89
93,80
77,88
72,85
78,93
73,67
85,75
75,69
72,85
72,96
75,83
61,67
86,86
81,78
65,77
81,82
62,80
68,85
85,78
79,82
83,78
82,65
84,90
89,94
62,83
78,77
77,89
83,83
60,86
66,89
73,75
88,89
87,69
99,91
80,93
80,72
85,78
86,92
85,105
99,72
72,80
87,83
76,83
92,68
78,82
83,75
84,77
85,81
83,88
101,84
86,79
86,79
77,65
75,73
75,99
76,85
80,86
72,86
79,84
81,78
82,67
81,70
100,90
76,65
76,79
73,75
67,75
93,83
65,84
79,80
70,72
86,86
76,66
80,89
69,74
89,92
68,70
83,91
73,87
99,85
73,77
83,82
77,73
79,74
87,75
76,77
83,91
84,84
86,91
66,90
91,88
84,94
73,96
97,78
98,98
70,74
66,80
58,73
88,81
88,88
77,78
76,76
75,76
81,85
93,72
82,73
82,82
79,73
98,61
89,85
79,79
90,83
72,66
78,82
89,82
73,89
82,78
89,92
77,95
80,99
71,69
81,80
82,73
67,75
87,76
67,85
88,94
90,64
77,87
67,70
88,74
90,75
73,93
86,86
82,91
75,69
82,71
81,85
78,68
97,65
77,96
75,101
68,75
81,80
73,70
92,71
78,73
84,75
77,81
80,78
82,77
69,78
88,80
92,83
68,84
86,73
95,68
85,86
87,84
91,81
90,81
95,91
87,66
104,80
76,88
70,82
79,77
80,72
71,82
77,92
70,74
95,85
90,70
78,74
84,78
89,89
69,83
68,88
92,75
74,83
72,77
73,79
80,78
63,76
64,81
66,84
77,94
80,77
79,97
74,67
85,87
79,78
90,66
89,85
83,86
72,58
86,75
74,86
75,80
76,83
69,66
85,86
88,74
83,73
87,71
87,84
84,74
79,75
77,75
73,91
91,92
85,63
72,68
89,94
80,75
81,81
79,84
74,72
85,89
93,82
99,73
76,66
59,91
67,80
79,79
75,83
78,83
69,80
79,81
94,75
85,70
83,61
92,77
74,89
61,82
81,75
83,72
78,81
83,72
87,69
78,85
64,64
92,69
85,77
70,73
89,86
90,71
81,75
95,83
87,88
88,66
72,79
90,88
77,91
75,78
77,85
81,80
72,64
81,86
72,75
80,90
76,87
86,92
72,81
82,77
84,64
66,84
84,88
87,72
98,90
72,77
90,80
93,75
89,81
86,90
82,65
81,82
73,78
86,68
83,60
66,90
84,95
92,70
79,74
66,86
71,76
88,91
65,76
85,78
60,70
65,95
76,75
94,78
76,76
95,72
103,77
85,73
86,81
81,79
81,86
72,75
88,93
79,80
79,92
88,78
64,74
88,79
77,91
81,93
77,75
70,84
76,76
84,79
85,84
69,90
93,83
87,65
73,89
75,88
87,72
82,79
86,82
66,61
100,84
74,79
95,93
71,75
68,79
90,71
81,88
85,82
85,73
79,100
76,63
91,86
66,87
77,80
74,79
96,72
72,81
67,85
87,67
74,81
93,94
81,89
83,92
81,85
102,92
74,73
90,86
77,94
95,70
80,77
83,83
74,86
88,88
86,83
100,78
86,77
80,86
64,95
64,95
86,71
84,73
72,80
78,58
74,78
69,77
75,79
80,75
94,76
87,87
76,102
74,73
91,69
80,82
74,71
93,63
82,69
65,64
75,68
75,77
64,82
94,70
85,94
67,79
77,91
89,72
64,66
76,75
94,73
100,84
84,86
83,77
73,89
79,77
80,82
69,91
95,88
80,71
83,77
91,93
99,69
78,86
98,82
65,75
87,79
93,67
82,85
78,74
65,91
69,71
77,105
70,91
86,67
84,88
81,78
73,85
62,78
91,87
84,85
80,83
80,86
72,85
97,76
74,99
67,84
72,73
71,78
82,82
80,78
76,90
68,75
91,69
91,69
83,88
98,99
78,87
82,73
84,80
86,85
77,84
77,62
89,73
106,70
78,74
67,87
100,85
68,79
87,87
86,80
83,79
76,71
75,81
91,91
86,91
82,82
79,89
85,76
78,90
75,76
83,75
89,82
73,71
77,72
91,79
76,82
82,73
74,79
90,72
75,76
73,91
89,92
95,85
66,72
79,74
79,83
97,79
83,89
79,84
77,91
82,83
81,93
76,78
69,85
65,88
86,79
71,80
86,78
78,87
93,71
88,75
81,86
78,87
92,86
92,69
83,78
80,73
71,74
70,75
81,87
75,71
80,65
100,94
71,99
92,94
77,78
87,70
101,84
75,93
88,87
78,80
81,94
82,92
93,72
78,96
66,70
82,78
84,80
70,84
75,80
83,71
62,85
74,82
83,73
81,72
78,75
78,87
69,73
73,77
90,78
88,69
86,80
86,66
88,64
77,79
78,82
79,88
81,88
76,83
74,91
87,70
70,88
70,88
75,72
109,87
55,96
83,82
75,72
74,78
85,66
81,89
74,77
81,90
99,61
70,87
79,81
87,79
78,74
68,69
90,71
89,80
71,90
78,66
74,80
82,75
85,92
81,74
78,90
87,88
81,82
84,68
84,82
80,65
64,80
71,72
71,86
85,69
96,79
68,77
85,88
87,84
62,75
91,79
93,101
92,75
82,83
86,85
93,80
92,86
83,82
84,86
82,68
72,79
102,57
90,65
85,74
76,84
93,96
94,90
86,89
85,74
74,78
76,76
80,84
65,68
81,67
86,93
94,72
88,95
88,88
73,81
